"TIMESTAMP","RECORD","batt_volt_Avg","PTemp","Dendro_Avg(1)","Dendro_Avg(2)","Dendro_Avg(3)","Dendro_Avg(4)","Dendro_Avg(5)","Dendro_Avg(6)"
"2012-06-04 06:40:00",90,12.39,15.31,1115.373,1614.047,3249.725,1529.372,1874.054,2546.157
"2012-06-04 06:50:00",91,12.39,15.31,1116.868,1615.95,3254.278,1531.615,1876.84,2549.623
"2012-06-04 07:00:00",92,12.39,15.31,1121.693,1623.493,3269.5,1538.614,1885.743,2561.651
"2012-06-04 07:10:00",93,12.39,15.34,1132.77,1639.464,3301.848,1553.973,1904.091,2586.456
"2012-06-04 07:20:00",94,12.39,15.36,1136.032,1644.22,3311.77,1558.594,1909.392,2594.271
"2012-06-04 07:30:00",95,12.39,15.39,1136.983,1644.288,3312.45,1558.594,1910.615,2594.543
"2012-06-04 07:40:00",96,12.39,15.46,1135.896,1644.22,3311.906,1558.594,1909.256,2594.271
"2012-06-04 07:50:00",97,12.39,15.55,1135.896,1644.22,3311.906,1558.594,1909.256,2594.271
"2012-06-04 08:00:00",98,12.4,15.68,1135.896,1643.881,3311.906,1558.594,1909.256,2594.203
"2012-06-04 08:10:00",99,12.41,15.77,1135.896,1644.153,3312.925,1558.594,1910.14,2594.271
"2012-06-04 08:20:00",100,12.44,15.9,1136.292,1645.019,3316.017,1560.48,1911.887,2596.011
"2012-06-04 08:30:00",101,12.42,16.04,1136.764,1645.422,3318.725,1561.087,1912.968,2597.77
"2012-06-04 08:40:00",102,12.42,16.22,1137.302,1646.131,3320.888,1561.734,1914.067,2599.165
"2012-06-04 08:50:00",103,12.42,16.36,1137.131,1647.167,3322.416,1562.5,1915.027,2600.783
"2012-06-04 09:00:00",104,12.49,16.54,1136.501,1645.781,3320.73,1561.252,1914.044,2599.109
"2012-06-04 09:10:00",105,12.51,16.76,1132.606,1640.487,3310.548,1556.236,1908.05,2590.41
"2012-06-04 09:20:00",106,12.49,17.16,1156.514,1674.756,3380.036,1588.813,1948.145,2645.339
"2012-06-04 09:30:00",107,12.52,17.59,1158.622,1677.65,3386.909,1591.1,1952.11,2650.488
"2012-06-04 09:40:00",108,12.5,17.84,1158.208,1677.542,3386.554,1590.59,1951.984,2650.18
"2012-06-04 09:50:00",109,12.49,18.17,1149.56,1665.63,3363.067,1579.506,1938.065,2631.141
"2012-06-04 10:00:00",110,12.48,18.53,1145.737,1660.108,3353.988,1574.81,1932.506,2623.654
"2012-06-04 10:10:00",111,12.48,18.69,1144.634,1659.472,3354.346,1573.836,1932.41,2623.479
"2012-06-04 10:20:00",112,12.48,18.79,1144.634,1658.589,3354.481,1572.478,1931.798,2623.208
"2012-06-04 10:30:00",113,12.49,18.89,1144.362,1658.046,3354.481,1571.595,1931.051,2622.393
"2012-06-04 10:40:00",114,12.49,18.95,1143.14,1657.299,3354.481,1570.78,1930.848,2622.393
"2012-06-04 10:50:00",115,12.49,19.05,1141.849,1656.009,3353.259,1568.946,1929.693,2622.393
"2012-06-04 11:00:00",116,12.5,19.18,1141.374,1655.466,3353.123,1568.267,1929.693,2622.393
"2012-06-04 11:10:00",117,12.58,19.42,1140.355,1655.194,3352.987,1567.18,1928.946,2621.714
"2012-06-04 11:20:00",118,12.55,19.76,1144.634,1661.714,3366.841,1572.206,1936.348,2631.9
"2012-06-04 11:30:00",119,12.54,20.02,1143.819,1660.763,3365.822,1570.44,1935.194,2630.542
"2012-06-04 11:40:00",120,12.54,20.13,1143.275,1660.763,3364.6,1568.81,1934.786,2630.406
"2012-06-04 11:50:00",121,12.54,20.08,1142.936,1659.812,3363.989,1567.859,1933.836,2629.727
"2012-06-04 12:00:00",122,12.65,20.15,1141.374,1658.589,3362.359,1565.55,1932.817,2627.894
"2012-06-04 12:10:00",123,12.96,20.45,1145.856,1664.769,3375.669,1571.119,1939.948,2638.556
"2012-06-04 12:20:00",124,13.03,20.96,1148.912,1669.455,3387.282,1575.466,1946.331,2647.52
"2012-06-04 12:30:00",125,12.89,21.26,1147.554,1668.912,3387.758,1573.836,1945.992,2647.724
"2012-06-04 12:40:00",126,12.71,21.23,1147.214,1668.912,3387.962,1572.953,1945.992,2646.909
"2012-06-04 12:50:00",127,12.68,21.07,1147.078,1668.437,3387.486,1572.478,1945.992,2646.841
"2012-06-04 13:00:00",128,12.66,20.93,1146.807,1668.097,3387.079,1571.459,1945.992,2646.841
"2012-06-04 13:10:00",129,12.65,20.77,1145.856,1667.554,3387.079,1570.916,1945.924,2646.841
"2012-06-04 13:20:00",130,12.64,20.64,1145.924,1667.554,3387.079,1570.372,1945.924,2646.841
"2012-06-04 13:30:00",131,12.65,20.56,1144.905,1666.603,3386.06,1568.81,1945.041,2646.841
"2012-06-04 13:40:00",132,12.64,20.5,1144.634,1666.128,3385.721,1568.063,1944.498,2646.841
"2012-06-04 13:50:00",133,12.62,20.5,1144.498,1666.06,3385.721,1566.501,1943.479,2646.026
"2012-06-04 14:00:00",134,12.63,20.5,1143.479,1665.109,3385.177,1565.686,1943.275,2645.415
"2012-06-04 14:10:00",135,12.64,20.61,1143.275,1664.702,3384.363,1564.736,1943.275,2645.211
"2012-06-04 14:20:00",136,12.68,20.69,1143.275,1664.837,3384.363,1563.785,1943.275,2645.483
"2012-06-04 14:30:00",137,12.67,20.74,1143.275,1664.837,3384.363,1563.038,1943.275,2645.483
"2012-06-04 14:40:00",138,12.64,20.8,1142.46,1664.634,3384.227,1562.291,1943.14,2645.143
"2012-06-04 14:50:00",139,12.62,20.85,1141.917,1663.479,3383.004,1561.612,1942.189,2644.328
"2012-06-04 15:00:00",140,12.61,20.83,1141.917,1663.479,3383.004,1560.389,1941.917,2644.125
"2012-06-04 15:10:00",141,12.6,20.8,1141.645,1663.411,3383.004,1560.185,1941.917,2644.125
"2012-06-04 15:20:00",142,12.61,20.8,1140.559,1663.479,3383.004,1559.574,1941.917,2644.125
"2012-06-04 15:30:00",143,12.62,20.83,1140.559,1663.275,3383.004,1558.895,1941.917,2644.125
"2012-06-04 15:40:00",144,12.61,20.77,1140.423,1663.072,3383.004,1558.488,1941.849,2644.125
"2012-06-04 15:50:00",145,12.59,20.69,1140.559,1662.189,3383.004,1557.537,1941.781,2644.125
"2012-06-04 16:00:00",146,12.58,20.53,1140.016,1662.121,3382.596,1557.537,1940.831,2644.125
"2012-06-04 16:10:00",147,12.57,20.37,1139.269,1661.034,3379.812,1556.314,1939.608,2641.816
"2012-06-04 16:20:00",148,12.56,20.18,1138.318,1660.287,3377.979,1555.16,1939.065,2640.729
"2012-06-04 16:30:00",149,12.56,20.02,1137.299,1658.589,3375.398,1552.919,1937.028,2638.08
"2012-06-04 16:40:00",150,12.55,19.81,1138.521,1660.151,3377.979,1554.549,1938.793,2640.661
"2012-06-04 16:50:00",151,12.55,19.55,1139.065,1660.763,3379.744,1555.364,1939.88,2642.087
"2012-06-04 17:00:00",152,12.54,19.31,1137.163,1657.91,3374.379,1552.647,1937.028,2637.537
"2012-06-04 17:10:00",153,12.54,19.08,1128.538,1645.686,3349.591,1540.559,1922.495,2618.454
"2012-06-04 17:20:00",154,12.53,18.84,1127.52,1644.26,3346.468,1539.201,1920.932,2616.281
